ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"212921802589077505"|rcatalao|"team"|"7158"||""|"#Dinamarca também repete XI: Andersen; Jacobsen, Kjaer, Agger, Poulsen; Kvist, Zimling, Eriksen; Rommedahl, Krohn-Dehli, Bendtner. #Euro2012"|"#Dinamarca também repete XI: Andersen; Jacobsen, Kjaer, Agger, Poulsen; Kvist, Zimling, Eriksen; Rommedahl, Krohn-Dehli, Bendtner. #Euro2012"
"212921572640567297"|porfss|"team"|"7184"||""|"RT @sopordesporto: #Euro2012 XI #Portugal: Rui Patrício; João Pereira, Bruno Alves, Pepe, Coentrão; Miguel Veloso, Meireles, Moutinho; R ..."|"RT @sopordesporto: #Euro2012 XI #Portugal: Rui Patrício; João Pereira, Bruno Alves, Pepe, Coentrão; Miguel Veloso, Meireles, Moutinho; R ..."
"212921469154492416"|rcatalao|"team"|"7184"||""|"#Portugal mantém o onze: Patrício; J. Pereira, Pepe, Bruno Alves, Coentrão; Veloso, Moutinho, Meireles; Nani, Postiga, Ronaldo. #Euro2012"|"#Portugal mantém o onze: Patrício; J. Pereira, Pepe, Bruno Alves, Coentrão; Veloso, Moutinho, Meireles; Nani, Postiga, Ronaldo. #Euro2012"
"212921288321277952"|carolinasimoesv|"team"|"7184"||""|"QUERIA TANTO ESTAR EM LVIV PARA APOIAR A SELEÇÃO! #PORTUGAL #Euro2012"|"QUERIA TANTO ESTAR EM LVIV PARA APOIAR A SELEÇÃO! #PORTUGAL #Euro2012"
"212920086426693634"|JornalNoticias|"team"|"7184"||""|"João Aroso, adjunto de Paulo Bento, prepara, no relvado, o aquecimento da seleção portuguesa. #Euro2012 #Portugal"|"João Aroso, adjunto de Paulo Bento, prepara, no relvado, o aquecimento da seleção portuguesa. #Euro2012 #Portugal"
"212920056835878918"|VArede15|"team"|"7184"||""|"Já há 11 inicial de #Portugal ? #euro2012"|"Já há 11 inicial de #Portugal ? #euro2012"
"212919964682825729"|portugoaldotnet|"team"|"7184"||""|"Excellent look at how Nélson Oliveira may play clinical role for Portugal by @FlixandTrix here http://t.co/ZH25Q6tj #Portugal #Euro2012"|"Excellent look at how Nélson Oliveira may play clinical role for Portugal by @FlixandTrix here http://t.co/ZH25Q6tj #Portugal #Euro2012"
"212919425848967168"|SaraVenera|"team"|"7184"||""|"RT @AfonsoPratas: Acho que o coração vai parar no hino. Que nervosismo. VAMOS LÁ GANHAR ESTA MERDA! #PORTUGAL #EURO2012"|"RT @AfonsoPratas: Acho que o coração vai parar no hino. Que nervosismo. VAMOS LÁ GANHAR ESTA MERDA! #PORTUGAL #EURO2012"
"212919027201343488"|MarieMagdaleneP|"team"|"7184"||""|"RT @AfonsoPratas: Acho que o coração vai parar no hino. Que nervosismo. VAMOS LÁ GANHAR ESTA MERDA! #PORTUGAL #EURO2012"|"RT @AfonsoPratas: Acho que o coração vai parar no hino. Que nervosismo. VAMOS LÁ GANHAR ESTA MERDA! #PORTUGAL #EURO2012"
"212918601261387779"|AfonsoPratas|"team"|"7184"||""|"Acho que o coração vai parar no hino. Que nervosismo. VAMOS LÁ GANHAR ESTA MERDA! #PORTUGAL #EURO2012"|"Acho que o coração vai parar no hino. Que nervosismo. VAMOS LÁ GANHAR ESTA MERDA! #PORTUGAL #EURO2012"
"212918594886045696"|MarieMagdaleneP|"team"|"7184"||""|"Esqueçam la o estudo #Portugal #Euro2012"|"Esqueçam la o estudo #Portugal #Euro2012"
"212918246796574721"|MarieMagdaleneP|"team"|"7184"||""|"É a pura da loucura cá em casa #Portugal #Euro2012"|"É a pura da loucura cá em casa #Portugal #Euro2012"
"212917864674496512"|egovision|"team"|"7184"||""|"Quanto ao jogo não faço prognósticos, eu quero mesmo é caracóis! #portugal #fpf #euro2012"|"Quanto ao jogo não faço prognósticos, eu quero mesmo é caracóis! #portugal #fpf #euro2012"
"212917681073037313"|carolinasimoesv|"team"|"7184"||""|"Demasiada ansiedade para conseguir estudar. #Portugal #Euro2012"|"Demasiada ansiedade para conseguir estudar. #Portugal #Euro2012"
"212916326547718144"|RitaCardoso94|"team"|"7184"||""|"RT @JornalNoticias: A seleção portuguesa está no balneário. As bancadas começam a encher...  #Euro2012 #Portugal"|"RT @JornalNoticias: A seleção portuguesa está no balneário. As bancadas começam a encher...  #Euro2012 #Portugal"
"212916052445773825"|Jspbs|"team"|"7184"||""|"RT @JornalNoticias: A seleção portuguesa está no balneário. As bancadas começam a encher...  #Euro2012 #Portugal"|"RT @JornalNoticias: A seleção portuguesa está no balneário. As bancadas começam a encher...  #Euro2012 #Portugal"
"212915883989929984"|JornalNoticias|"team"|"7184"||""|"A seleção portuguesa está no balneário. As bancadas começam a encher...  #Euro2012 #Portugal"|"A seleção portuguesa está no balneário. As bancadas começam a encher...  #Euro2012 #Portugal"
"212914765629112320"|carolinasimoesv|"team"|"7184"||""|"Gosto de ver todos os portugueses confiantes!! #Portugal #Euro2012"|"Gosto de ver todos os portugueses confiantes!! #Portugal #Euro2012"
"212914611702337538"|brunuM|"team"|"7184"||""|"Que é isto??? RT @JornalNoticias: O apresentador, no relvado, tenta puxar pelos adeptos. O ambiente ainda está frio. #Euro2012 #Portugal"|"Que é isto??? RT @JornalNoticias: O apresentador, no relvado, tenta puxar pelos adeptos. O ambiente ainda está frio. #Euro2012 #Portugal"
"212914130124935169"|JornalNoticias|"team"|"7184"||""|"O apresentador, no relvado, tenta puxar pelos adeptos. O ambiente ainda está frio. #Euro2012 #Portugal"|"O apresentador, no relvado, tenta puxar pelos adeptos. O ambiente ainda está frio. #Euro2012 #Portugal"
"212913852139057152"|franki_kuka|"team"|"7191"||""|"#Mobbing: Who fails in the field, have a shut in the Ass - #Sweden #Euro2012 Corriere.it: http://t.co/V1Gs0MJB"|"#Mobbing: Who fails in the field, have a shut in the Ass - #Sweden #Euro2012 Corriere.it: http://t.co/V1Gs0MJB"
"212912967585497088"|JornalNoticias|"team"|"7184"||""|"A seleção portuguesa acaba de chegar ao Arena Lviv. Raul Meireles é o primeiro futebolista a sair do autocarro. #Euro2012 #Portugal"|"A seleção portuguesa acaba de chegar ao Arena Lviv. Raul Meireles é o primeiro futebolista a sair do autocarro. #Euro2012 #Portugal"
"212912784009211904"|Jspbs|"team"|"7184"||""|"RT @JornalNoticias: A seleção da Dinamarca acaba de chegar ao Arena Lviv. #Euro2012 #Portugal"|"RT @JornalNoticias: A seleção da Dinamarca acaba de chegar ao Arena Lviv. #Euro2012 #Portugal"
"212912627872051201"|fcwilson|"team"|"7184"||""|"#Portugal acaba de chegar ao estádio arena #Lviv. #Euro2012 #EuroRecord."|"#Portugal acaba de chegar ao estádio arena #Lviv. #Euro2012 #EuroRecord."
"212912581856329729"|JornalNoticias|"team"|"7184"||""|"Dinamarqueses estão no relvado, ainda de fato de treino, olham para as bancadas quase desertas e tiram fotografias #Euro2012 #Portugal"|"Dinamarqueses estão no relvado, ainda de fato de treino, olham para as bancadas quase desertas e tiram fotografias #Euro2012 #Portugal"
"212911812381904896"|fcwilson|"team"|"7158"||""|"Quanto vai ficar o jogo #Portugal vs #Dinamarca? A meu ver ganhamos por 2 - 0. #Euro2012 #EuroRecord"|"Quanto vai ficar o jogo #Portugal vs #Dinamarca? A meu ver ganhamos por 2 - 0. #Euro2012 #EuroRecord"
"212911812381904896"|fcwilson|"team"|"7184"||""|"Quanto vai ficar o jogo #Portugal vs #Dinamarca? A meu ver ganhamos por 2 - 0. #Euro2012 #EuroRecord"|"Quanto vai ficar o jogo #Portugal vs #Dinamarca? A meu ver ganhamos por 2 - 0. #Euro2012 #EuroRecord"
"212911428548567042"|JornalNoticias|"team"|"7184"||""|"A seleção da Dinamarca acaba de chegar ao Arena Lviv. #Euro2012 #Portugal"|"A seleção da Dinamarca acaba de chegar ao Arena Lviv. #Euro2012 #Portugal"
"212911291411607553"|feiticeir0|"team"|"7184"||""|"#Portugal   #euro2012   É hoje ! Vamos a eles ! PORTUGALLLLLLLLLL http://t.co/IQFT2aV7"|"#Portugal   #euro2012   É hoje ! Vamos a eles ! PORTUGALLLLLLLLLL http://t.co/IQFT2aV7"
"212908750426742785"|carolinasimoesv|"team"|"7184"||""|"Só espero que hoje se repita o mesmo que no jogo no #EstádioDoDragão. #Portugal #Euro2012"|"Só espero que hoje se repita o mesmo que no jogo no #EstádioDoDragão. #Portugal #Euro2012"
"212908679182286850"|rguimaslima|"team"|"7184"||""|"#Visualizing the #Euro2012 #social #network #portugal http://t.co/KkmyC4Rr #fb"|"#Visualizing the #Euro2012 #social #network #portugal http://t.co/KkmyC4Rr #fb"
"212907338426880000"|Betclic_PT|"team"|"7165"||""|"#Euro2012 #Holanda 2,90 Empate 3,40 #Alemanha 2,30 http://t.co/LdGQ8jvN"|"#Euro2012 #Holanda 2,90 Empate 3,40 #Alemanha 2,30 http://t.co/LdGQ8jvN"
"212907338426880000"|Betclic_PT|"team"|"7180"||""|"#Euro2012 #Holanda 2,90 Empate 3,40 #Alemanha 2,30 http://t.co/LdGQ8jvN"|"#Euro2012 #Holanda 2,90 Empate 3,40 #Alemanha 2,30 http://t.co/LdGQ8jvN"
"212906808078106624"|zecompadre|"team"|"7158"||""|"Live Stream #euro2012 #portugal vs #dinamarca @ http://t.co/x0Upo0BA"|"Live Stream #euro2012 #portugal vs #dinamarca @ http://t.co/x0Upo0BA"
"212906808078106624"|zecompadre|"team"|"7184"||""|"Live Stream #euro2012 #portugal vs #dinamarca @ http://t.co/x0Upo0BA"|"Live Stream #euro2012 #portugal vs #dinamarca @ http://t.co/x0Upo0BA"
"212900282814828544"|eduardamr|"team"|"7169"||""|"Follow the #Euro2012 twitter trends of #England and #Ireland teams and players at http://t.co/JK2VECw7 #bbcfootball"|"Follow the #Euro2012 twitter trends of #England and #Ireland teams and players at http://t.co/JK2VECw7 #bbcfootball"
"212900282814828544"|eduardamr|"team"|"7159"||""|"Follow the #Euro2012 twitter trends of #England and #Ireland teams and players at http://t.co/JK2VECw7 #bbcfootball"|"Follow the #Euro2012 twitter trends of #England and #Ireland teams and players at http://t.co/JK2VECw7 #bbcfootball"
"212899068899360768"|joelcosta77|"team"|"7184"||""|"#Portugal #Euro2012 #like http://t.co/BqQFhPC9"|"#Portugal #Euro2012 #like http://t.co/BqQFhPC9"
"212898016544296960"|arianazevedo|"player"|"6114"||""|"e espero que Portugal ganhe à Dinamarca para eu ficar super bem disposta para ver o #Podolski a seguir. Holland vs Germany #Euro2012"|"e espero que Portugal ganhe à Dinamarca para eu ficar super bem disposta para ver o #Podolski a seguir. Holland vs Germany #Euro2012"
"212897694199451648"|pepebento|"team"|"7184"||""|"Hj ganhamos 3-0 . Tres golos do Postigol ;) #portugal #euro2012"|"Hj ganhamos 3-0 . Tres golos do Postigol ;) #portugal #euro2012"
"212896704050102272"|mcorais|"team"|"7184"||""|"Estou totalmente de acordo -> Nortadas: S.Bento nos acuda...  http://t.co/A5NDS0wA #blog #Euro2012 #Portugal"|"Estou totalmente de acordo -> Nortadas: S.Bento nos acuda...  http://t.co/A5NDS0wA #blog #Euro2012 #Portugal"
"212895544337629185"|mmgteixeira|"player"|"198"||""|"today it's the day,today we eat denmark! #portugal #denmark #dinamarca #euro2012 #euro #2012 #cr7 #football  http://t.co/LnUgCowq"|"today it's the day,today we eat denmark! #portugal #denmark #dinamarca #euro2012 #euro #2012 #cr7 #football  http://t.co/LnUgCowq"
"212895544337629185"|mmgteixeira|"team"|"7158"||""|"today it's the day,today we eat denmark! #portugal #denmark #dinamarca #euro2012 #euro #2012 #cr7 #football  http://t.co/LnUgCowq"|"today it's the day,today we eat denmark! #portugal #denmark #dinamarca #euro2012 #euro #2012 #cr7 #football  http://t.co/LnUgCowq"
"212895544337629185"|mmgteixeira|"team"|"7184"||""|"today it's the day,today we eat denmark! #portugal #denmark #dinamarca #euro2012 #euro #2012 #cr7 #football  http://t.co/LnUgCowq"|"today it's the day,today we eat denmark! #portugal #denmark #dinamarca #euro2012 #euro #2012 #cr7 #football  http://t.co/LnUgCowq"
"212894231986061312"|elisabettegomes|"player"|"198"||""|"@ChaseMcQueen  ready for portugal vs. denmark?! #euro2012  #CR7  :))"|"@ChaseMcQueen  ready for portugal vs. denmark?! #euro2012  #CR7  :))"
"212893753810227202"|sup3rfm|"team"|"7184"||""|"Support for #Portugal in Bali, Indonesia. Found it while driving. #EURO2012 http://t.co/IiYR7bE2"|"Support for #Portugal in Bali, Indonesia. Found it while driving. #EURO2012 http://t.co/IiYR7bE2"
"212890748364914688"|elisabettegomes|"team"|"7184"||""|"RT @jOrgeAlmeYda: É dia de tudo ou nada.  #Portugal #Euro2012 http://t.co/TwVZj2ZN"|"RT @jOrgeAlmeYda: É dia de tudo ou nada.  #Portugal #Euro2012 http://t.co/TwVZj2ZN"
"212889378723344384"|jOrgeAlmeYda|"team"|"7184"||""|"É dia de tudo ou nada.  #Portugal #Euro2012 http://t.co/TwVZj2ZN"|"É dia de tudo ou nada.  #Portugal #Euro2012 http://t.co/TwVZj2ZN"
"212886443075440641"|DJ_ArtisticSoul|"team"|"7184"||""|"Já falta pouco! #Portugal v Denmark #euro2012"|"Já falta pouco! #Portugal v Denmark #euro2012"
"212881702635311105"|I_am_Sara|"team"|"7184"||""|"Pessoas, fiquem em casa para eu poder ver o jogo sossegada no trabalho! Ahahahahah #Euro2012 #Portugal"|"Pessoas, fiquem em casa para eu poder ver o jogo sossegada no trabalho! Ahahahahah #Euro2012 #Portugal"
"212879345851711488"|ValdirNPCardoso|"team"|"7184"||""|"Acredito que para incentivar a selecção de #Portugal resulta mais um "Vamos a elas" que um "Vamos a eles" !! #Euro2012 #POR"|"Acredito que para incentivar a selecção de #Portugal resulta mais um "Vamos a elas" que um "Vamos a eles" !! #Euro2012 #POR"
"212877551255818241"|PortugueseCitz|"team"|"7184"||""|"http://t.co/B1eFNunF - Aquela sensação, aquele arrepio que atravessa o corpo. #Portugal #Euro2012 http://t.co/4bObP9Hz"|"http://t.co/B1eFNunF - Aquela sensação, aquele arrepio que atravessa o corpo. #Portugal #Euro2012 http://t.co/4bObP9Hz"
"212873025698271232"|sixhat|"team"|"7158"||""|"Euro 2012: #Portugal – #Dinamarca – Hoje é dia de tudo ou nada http://t.co/ikUy9u60 #desporto #euro2012"|"Euro 2012: #Portugal – #Dinamarca – Hoje é dia de tudo ou nada http://t.co/ikUy9u60 #desporto #euro2012"
"212873025698271232"|sixhat|"team"|"7184"||""|"Euro 2012: #Portugal – #Dinamarca – Hoje é dia de tudo ou nada http://t.co/ikUy9u60 #desporto #euro2012"|"Euro 2012: #Portugal – #Dinamarca – Hoje é dia de tudo ou nada http://t.co/ikUy9u60 #desporto #euro2012"
"212872522218225666"|rcatalao|"team"|"7184"||""|"#Portugal é isto: "A bola não quer entrar" http://t.co/Ml89VqWN #Euro2012"|"#Portugal é isto: "A bola não quer entrar" http://t.co/Ml89VqWN #Euro2012"
"212871569398173696"|Msilvame|"team"|"7184"||""|"Escolher um relações públicas que anda ao soco com árbitros. #portugal #euro2012"|"Escolher um relações públicas que anda ao soco com árbitros. #portugal #euro2012"
"212869546095292417"|Mac_Skillz|"team"|"7159"||""|"RT @TEAMtalk: Has somebody had the hair dye out in the #England camp at #Euro2012? @WayneRooney http://t.co/3FSbGiGY"|"RT @TEAMtalk: Has somebody had the hair dye out in the #England camp at #Euro2012? @WayneRooney http://t.co/3FSbGiGY"
"212867826602610689"|saranob|"team"|"7184"||""|"#Ronaldo por favor marca hoje um golinho por #Portugal!!! #Euro2012"|"#Ronaldo por favor marca hoje um golinho por #Portugal!!! #Euro2012"
"212867826602610689"|saranob|"player"|"198"||""|"#Ronaldo por favor marca hoje um golinho por #Portugal!!! #Euro2012"|"#Ronaldo por favor marca hoje um golinho por #Portugal!!! #Euro2012"
"212862016359104512"|betathomecom_pt|"team"|"7158"||""|"#Portugal defronta hoje a #Dinamarca, num jogo decisivo para as aspirações lusas neste #EURO2012! http://t.co/xCkqFxsv"|"#Portugal defronta hoje a #Dinamarca, num jogo decisivo para as aspirações lusas neste #EURO2012! http://t.co/xCkqFxsv"
"212862016359104512"|betathomecom_pt|"team"|"7184"||""|"#Portugal defronta hoje a #Dinamarca, num jogo decisivo para as aspirações lusas neste #EURO2012! http://t.co/xCkqFxsv"|"#Portugal defronta hoje a #Dinamarca, num jogo decisivo para as aspirações lusas neste #EURO2012! http://t.co/xCkqFxsv"
"212860743262027776"|blast126|"team"|"7158"||""|"RT @LuisMMira: My article on what #Portugal must improve against #Denmark http://t.co/00CRsY61 #Euro2012"|"RT @LuisMMira: My article on what #Portugal must improve against #Denmark http://t.co/00CRsY61 #Euro2012"
"212860743262027776"|blast126|"team"|"7184"||""|"RT @LuisMMira: My article on what #Portugal must improve against #Denmark http://t.co/00CRsY61 #Euro2012"|"RT @LuisMMira: My article on what #Portugal must improve against #Denmark http://t.co/00CRsY61 #Euro2012"
"212860174145306624"|saranob|"team"|"7184"||""|"Força #Portugal!!! Vai ser hoje!! :) #like #Euro2012"|"Força #Portugal!!! Vai ser hoje!! :) #like #Euro2012"
"212859345984163841"|wulincore|"team"|"7158"||""|"#Portugal x #Dinamarca: É ganhar ou... ganhar! http://t.co/SL9zlmdd #euro2012"|"#Portugal x #Dinamarca: É ganhar ou... ganhar! http://t.co/SL9zlmdd #euro2012"
"212859345984163841"|wulincore|"team"|"7184"||""|"#Portugal x #Dinamarca: É ganhar ou... ganhar! http://t.co/SL9zlmdd #euro2012"|"#Portugal x #Dinamarca: É ganhar ou... ganhar! http://t.co/SL9zlmdd #euro2012"
"212858841883348992"|wulincore|"team"|"7165"||""|"Leões laranjas querem caçar a presa alemã http://t.co/HIalkrCP #euro2012 #holanda #alemanha"|"Leões laranjas querem caçar a presa alemã http://t.co/HIalkrCP #euro2012 #holanda #alemanha"
"212858841883348992"|wulincore|"team"|"7180"||""|"Leões laranjas querem caçar a presa alemã http://t.co/HIalkrCP #euro2012 #holanda #alemanha"|"Leões laranjas querem caçar a presa alemã http://t.co/HIalkrCP #euro2012 #holanda #alemanha"
"212851687705157633"|nunoantunes|"team"|"7184"||""|""There’s winning, and then there’s misery"... Also for #portugal today @ #Euro2012  Forget the #hairstyle, #justplay"|""There’s winning, and then there’s misery"... Also for #portugal today @ #Euro2012  Forget the #hairstyle, #justplay"
"212850591418941441"|inesgamb|"team"|"7184"||""|"Also, today is an important day! FORÇA PORTUGAL! VAMOS GANHAR HOJE! #Portugal #Euro2012"|"Also, today is an important day! FORÇA PORTUGAL! VAMOS GANHAR HOJE! #Portugal #Euro2012"
"212848371554197504"|Tiagofavela|"team"|"7184"||""|"#portugal #euro2012 PORTUGAL EURO 2012  @ Portugal http://t.co/fA0B9lzW"|"#portugal #euro2012 PORTUGAL EURO 2012  @ Portugal http://t.co/fA0B9lzW"
"212841780431945731"|RicardoV13|"team"|"7184"||""|"@RQ7Quaresma vamos para cima deles!!! #Portugal #Euro2012"|"@RQ7Quaresma vamos para cima deles!!! #Portugal #Euro2012"
"212841031996153856"|maribmaraujo|"team"|"7184"||""|"Bom dia pra vc que acordou com vontade de torcer para Portugal! #Portugal #Euro2012"|"Bom dia pra vc que acordou com vontade de torcer para Portugal! #Portugal #Euro2012"
"212840168745484288"|LPMateus|"team"|"7184"||""|"#Portugal hoje ou vai, ou racha. #Euro2012"|"#Portugal hoje ou vai, ou racha. #Euro2012"
"212833402469105664"|ireyustres|"team"|"7158"||""|"RT @LuisMMira: My article on what #Portugal must improve against #Denmark http://t.co/QbnWAG1I #Euro2012"|"RT @LuisMMira: My article on what #Portugal must improve against #Denmark http://t.co/QbnWAG1I #Euro2012"
"212833402469105664"|ireyustres|"team"|"7184"||""|"RT @LuisMMira: My article on what #Portugal must improve against #Denmark http://t.co/QbnWAG1I #Euro2012"|"RT @LuisMMira: My article on what #Portugal must improve against #Denmark http://t.co/QbnWAG1I #Euro2012"
"212823626293059585"|ifvmota|"team"|"7184"||""|"FORÇA #Portugal #Euro2012 #like http://t.co/LFKOTTiF"|"FORÇA #Portugal #Euro2012 #like http://t.co/LFKOTTiF"
"212820347257499650"|nunofmaia|"team"|"7184"||""|"Hoje é que vai ser! #Portugal #Euro2012"|"Hoje é que vai ser! #Portugal #Euro2012"
"212812230847250432"|fbatista72|"team"|"7184"||""|"Bom dia! Esqueçam os animais estúpidos. Força Portugal! #Euro2012 #Portugal #fb"|"Bom dia! Esqueçam os animais estúpidos. Força Portugal! #Euro2012 #Portugal #fb"
"212805683043774464"|NFTeixeira|"team"|"7158"||""|"Acordem-me antes da bola! #euro2012 #porto #dinamarca"|"Acordem-me antes da bola! #euro2012 #porto #dinamarca"
"212792712095739904"|AdrianoKareltv|"team"|"7184"||""|"Algo me cheira que acabei de ganhar as hastags lol ;) #kareltv #euro2012 #Portugal"|"Algo me cheira que acabei de ganhar as hastags lol ;) #kareltv #euro2012 #Portugal"
"212791967791329280"|AdrianoKareltv|"team"|"7184"||""|"@DiogoBeja RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@DiogoBeja RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212791791152414720"|AdrianoKareltv|"team"|"7184"||""|"@antena1rtp RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@antena1rtp RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212791668901027840"|AdrianoKareltv|"team"|"7184"||""|"@MEGAFMHITS RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@MEGAFMHITS RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212791002665193472"|AdrianoKareltv|"team"|"7184"||""|"@Asmodeu RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@Asmodeu RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790940467859456"|AdrianoKareltv|"team"|"7184"||""|"@freeaba RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@freeaba RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790898759708672"|AdrianoKareltv|"team"|"7184"||""|"@SL_Benfica RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@SL_Benfica RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790855646453760"|AdrianoKareltv|"team"|"7184"||""|"@RealMadridCR9 RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@RealMadridCR9 RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790753833918464"|AdrianoKareltv|"team"|"7184"||""|"@Apitameessamerd RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@Apitameessamerd RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790716080988160"|AdrianoKareltv|"team"|"7184"||""|"@J_CarlosCosta RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@J_CarlosCosta RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790607217827840"|AdrianoKareltv|"team"|"7184"||""|"@jonokas3112 RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@jonokas3112 RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790530625634304"|AdrianoKareltv|"team"|"7184"||""|"@adorolisboa RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@adorolisboa RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790488137351168"|AdrianoKareltv|"team"|"7184"||""|"@luannafernandez RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@luannafernandez RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790412757319680"|AdrianoKareltv|"team"|"7184"||""|"@PetraBastos RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@PetraBastos RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790264891326465"|AdrianoKareltv|"team"|"7184"||""|"@iprintmytshirt RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@iprintmytshirt RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790133223723009"|AdrianoKareltv|"team"|"7184"||""|"@leandro_rdc RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@leandro_rdc RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212790023047745536"|AdrianoKareltv|"team"|"7184"||""|"@AnaTerezaS RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@AnaTerezaS RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212789757850304512"|AdrianoKareltv|"team"|"7184"||""|"@doitantu RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@doitantu RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
"212789705933193216"|AdrianoKareltv|"team"|"7184"||""|"@TopDesporto RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"|"@TopDesporto RT WE ARE #PORTUGAL! http://t.co/BOanSSzH #Kareltv http://t.co/a9uh8CP5 to all over the world, let´s win this #Euro2012!"
